"","ID","city","year","weekofyear","trimester","ndvi","precipitation","air_temp_mean","diur_temp_range","humidity","total_cases","cases"
"218",218,"sj",1994,26,"T2",0.373724882484374,0.0324372759856631,0.690840415417971,0.0876338851024413,0.630349558973588,49,"low"
"219",219,"sj",1994,27,"T3",0.435597864078486,0.0394009216589862,0.593578847992205,0.0194741966897343,0.544593270178936,42,"low"
"220",220,"sj",1994,28,"T3",0.460636765787666,0.0250128008192524,0.640604343650258,0.0525803310613285,0.547370140484396,49,"low"
"221",221,"sj",1994,29,"T3",0.384676832506161,0.110803891449053,0.700283286126544,0.0671859785786292,0.590819993473687,55,"low"
"222",222,"sj",1994,30,"T3",0.506953966929992,0.00714285714285714,0.706137865881252,0.0749756572539777,0.556190787326946,80,"low"
"223",223,"sj",1994,31,"T3",0.389029229714762,0.0690220174091142,0.653068932980286,0.0584225900685214,0.570891865409296,84,"low"
"224",224,"sj",1994,32,"T3",0.192870472222392,0.0768817204301075,0.645514636492752,0.068159688412707,0.584939562233886,72,"low"
"225",225,"sj",1994,33,"T3",0.343305752663728,0.0454941116231439,0.710481586391331,0.0788704965923335,0.588696504414552,89,"low"
"226",226,"sj",1994,34,"T3",0.430087440802469,0.00829493087557604,0.757318224693385,0.0876338851024413,0.642927147996803,115,"low"
"227",227,"sj",1994,35,"T3",0.40031638678031,0.153379416282642,0.761095373003255,0.0798442064264112,0.684906893173285,179,"moderate"
"228",228,"sj",1994,36,"T3",0.43248515739712,0.0497951868919611,0.718980169923285,0.0876338851024413,0.663835347924966,202,"moderate"
"229",229,"sj",1994,37,"T3",0.396912881422915,0.156451612903226,0.702738432415592,0.0749756572539777,0.639170205816137,272,"moderate"
"230",230,"sj",1994,38,"T3",0.155167361510944,0.100409626216078,0.694050991527632,0.0428432327164613,0.644723946427058,302,"moderate"
"231",231,"sj",1994,39,"T3",0.155167361510944,0.143061955965182,0.644192634604129,0.0847127555988448,0.632636393341445,395,"severe"
"232",232,"sj",1994,40,"T4",0.155167361510944,0.00161290322580645,0.759017941426219,0.0866601752676819,0.574975498207407,426,"severe"
"233",233,"sj",1994,41,"T4",0.155167361510944,0.0427547363031234,0.661378659156241,0.0934761441089526,0.592780137212664,461,"severe"
"234",234,"sj",1994,42,"T4",0.155167361510944,0.19347158218126,0.740698772473681,0.113924050632765,0.618425351196698,381,"severe"
"235",235,"sj",1994,43,"T4",0.155167361510944,0.285509472606247,0.552030217112451,0.0204479065238121,0.67755635413211,333,"severe"
"236",236,"sj",1994,44,"T4",0.155167361510944,0.0138504864311316,0.691595845106385,0.0662122687438699,0.6344331917717,353,"severe"
"237",237,"sj",1994,45,"T4",0.155167361510944,0.0825908858166923,0.616241737454814,0.0593962999025992,0.602417510621696,410,"severe"
"238",238,"sj",1994,46,"T4",0.155167361510944,0.0823604710701485,0.603210576056783,0.0282375851998421,0.67788304476099,364,"severe"
"239",239,"sj",1994,47,"T4",0.155167361510944,0.0285714285714286,0.632861189806718,0.0710808179163034,0.701241424377166,359,"severe"
"240",240,"sj",1994,48,"T4",0.155167361510944,0.0448540706605223,0.557318224666942,0.0506329113924914,0.510290754661075,288,"moderate"
"241",241,"sj",1994,49,"T4",0.155167361510944,0.117639528929852,0.419452313538033,0.00973709834486717,0.556190787326946,221,"moderate"
"242",242,"sj",1994,50,"T4",0.155167361510944,0,0.527289896072797,0.0632911392402734,0.41293694870698,149,"low"
"243",243,"sj",1994,51,"T4",0.155167361510944,0,0.521624173674095,0.0934761441089526,0.443645867364331,112,"low"
"244",244,"sj",1995,52,"T4",0.44803352015678,0.182872503840246,0.555618508066315,0.130477117818903,0.611891538710571,154,"moderate"
"245",245,"sj",1995,1,"T1",0.569957957987809,0,0.356185080240081,0.0691333982474663,0.289774583471561,91,"low"
"246",246,"sj",1995,2,"T1",0.42830550440852,0,0.482341831859582,0.068159688412707,0.341065011439629,72,"low"
"247",247,"sj",1995,3,"T1",0.275203430939922,0.0972606246799795,0.257601510793486,0.0292112950339199,0.29336818033207,56,"low"
"248",248,"sj",1995,4,"T1",0.360453038773454,0,0.390934844188516,0.154819863680389,0.369487095717689,46,"low"
"249",249,"sj",1995,5,"T1",0.47484217704045,0,0.358829084017335,0.0545277507301656,0.40689317216989,37,"low"
"250",250,"sj",1995,6,"T1",0.338694362054862,0,0.425684608136951,0.166504381694093,0.313786344334064,26,"low"
"251",251,"sj",1995,7,"T1",0.406079751960869,0,0.474032105683627,0.0993184031161456,0.401502776867693,17,"low"
"252",252,"sj",1995,8,"T1",0.316845922879982,0,0.379792256879317,0.0418695228823835,0.321790264621564,17,"low"
"253",253,"sj",1995,9,"T1",0.312355381981746,0,0.335788479710514,0.0730282375851406,0.358706305136162,20,"low"
"254",254,"sj",1995,10,"T1",0.40399681931038,0,0.323323890380486,0.0486854917236542,0.397419144069581,11,"low"
"255",255,"sj",1995,11,"T1",0.360058937209919,0.0497439836149514,0.327101038690356,0.0477117818888949,0.295981705328808,7,"low"
"256",256,"sj",1995,12,"T1",0.456819168815077,0,0.243814919707041,0.13242453748774,0.0875530872249061,16,"low"
"257",257,"sj",1995,13,"T1",0.5779347848494,0,0.29763928229642,0.180136319376635,0.0704018294659758,14,"low"
"258",258,"sj",1995,14,"T2",0.574581275575087,0,0.400566572253095,0.153846153846311,0.275236850709368,16,"low"
"259",259,"sj",1995,15,"T2",0.353982296768342,0.0139016897081413,0.518791312540843,0.100292112950223,0.459653707939333,5,"low"
"260",260,"sj",1995,16,"T2",0.453204112554585,0.0164874551971326,0.422285174671284,0.0856864654336042,0.376674289450142,2,"low"
"261",261,"sj",1995,17,"T2",0.442641863770497,0,0.380169971591321,0.0886075949365191,0.225743221171555,6,"low"
"262",262,"sj",1995,18,"T2",0.448306899130209,0.0536610343061956,0.549008498623193,0.108081791626253,0.446096047040912,5,"low"
"263",263,"sj",1995,19,"T2",0.41705258606877,0.0230670762928827,0.59433427754842,0.111976630963928,0.583959490370114,4,"low"
"264",264,"sj",1995,20,"T2",0.347872171942539,0.306246799795187,0.576392823440093,0.10223953261906,0.580039202880725,3,"low"
"265",265,"sj",1995,21,"T2",0.434455329951874,0.523860727086534,0.637016052828592,0.0662122687438699,0.651421104221907,4,"low"
"266",266,"sj",1995,22,"T2",0.408426536530117,0.457987711213518,0.656657223801952,0.0408958130476242,0.65125775890175,16,"low"
"267",267,"sj",1995,23,"T2",0.432289112404115,0.271479774705581,0.53578847973695,0.0194741966897343,0.629042796469502,8,"low"
"268",268,"sj",1995,24,"T2",0.367619283708004,0.0516129032258065,0.686496695040098,0.0652385589097921,0.638026788632209,7,"low"
"269",269,"sj",1995,25,"T2",0.511704516795757,0.0679979518689196,0.724457034965988,0.0438169425512207,0.724599803993343,10,"low"
"270",270,"sj",1995,26,"T2",0.553437751836148,0.00522273425499232,0.799055712929145,0.0954235637777897,0.742241097678442,14,"low"
"271",271,"sj",1995,27,"T3",0.60747894968983,0.105427547363031,0.842304060409534,0.114897760467524,0.668899052598283,7,"low"
"272",272,"sj",1995,28,"T3",0.509859550972675,0.0662826420890937,0.701794145371172,0.0408958130476242,0.720026135257628,9,"low"
"273",273,"sj",1995,29,"T3",0.384532082740056,0.0936507936507936,0.762228517403673,0.0934761441089526,0.759065664819927,11,"low"
"274",274,"sj",1995,30,"T3",0.38774405518459,0.260215053763441,0.707648725258079,0.0165530671861379,0.807415877162377,23,"low"
"275",275,"sj",1995,31,"T3",0.372828837848005,0.155427547363031,0.709159584502708,0.049659201557732,0.795491669396922,17,"low"
"276",276,"sj",1995,32,"T3",0.34733185383762,0.0506656426011265,0.743909348451143,0.0535540408960878,0.723456386809414,19,"low"
"277",277,"sj",1995,33,"T3",0.382096426955117,0.01036866359447,0.782436260577242,0.135345666991336,0.816563214633807,24,"low"
"278",278,"sj",1995,34,"T3",0.351787078977924,0.192293906810036,0.702927289903797,0.0516066212272507,0.76478275073957,17,"low"
"279",279,"sj",1995,35,"T3",0.353953535400514,0.0917306707629288,0.732200188809528,0.0593962999025992,0.763966024173087,28,"low"
"280",280,"sj",1995,36,"T3",0.425811329877664,0.0517921146953405,0.870254957558841,0.159688412852823,0.780953936623295,40,"low"
"281",281,"sj",1995,37,"T3",0.320404080832008,0.103149001536098,0.736921624163811,0.0691333982474663,0.790591310032327,33,"low"
"282",282,"sj",1995,38,"T3",0.40739684631497,0.310803891449053,0.718035882878872,0.0740019474198999,0.778993792884317,31,"low"
"283",283,"sj",1995,39,"T3",0.315175584336974,0.0940092165898617,0.72974504252048,0.0370009737099499,0.74763149298064,33,"low"
"284",284,"sj",1995,40,"T4",0.478612264463287,0.174551971326165,0.680264400308981,0.0632911392402734,0.735217249266147,29,"low"
"285",285,"sj",1995,41,"T4",0.325551288641079,0.116820276497696,0.648347497626004,0.0311587147034386,0.734400522711098,30,"low"
"286",286,"sj",1995,42,"T4",0.297306586118968,0.14252432155658,0.681964117041814,0.0457643622200578,0.675269519764252,36,"low"
"287",287,"sj",1995,43,"T4",0.394449313602881,0.140143369175627,0.635316336095766,0.0701071080815441,0.701078079057009,48,"low"
"288",288,"sj",1995,44,"T4",0.519074308231166,0.0775729646697389,0.679131255908563,0.111976630963928,0.680823260375173,40,"low"
"289",289,"sj",1995,45,"T4",0.360872117424598,0,0.589801699682335,0.0379746835447093,0.558967657632406,28,"low"
"290",290,"sj",1995,46,"T4",0.365520914993864,0.0636456733230927,0.659301227579197,0.0817916260952484,0.577915713821591,36,"low"
"291",291,"sj",1995,47,"T4",0.424710787431897,0.231669226830517,0.613408876321563,0.0593962999025992,0.551780463899954,19,"low"
"292",292,"sj",1995,48,"T4",0.426963782199019,0.0517409114183308,0.636827195472594,0.0486854917236542,0.633616465205217,34,"low"
"293",293,"sj",1995,49,"T4",0.470655762916277,0,0.603588290768787,0.0613437195714363,0.49738647500898,23,"low"
"294",294,"sj",1995,50,"T4",0.287233012377618,0,0.505760151010606,0.0331061343722757,0.501960143744694,17,"low"
"295",295,"sj",1995,51,"T4",0.338713121412216,0,0.470443814861962,0.0233690360274086,0.418000653380297,17,"low"
"296",296,"sj",1996,1,"T1",0.254588801221872,0.0162570404505888,0.367138810193282,0.0204479065238121,0.477131656327143,23,"low"
"297",297,"sj",1996,2,"T1",0.425351349150169,0.0384024577572965,0.514636449518969,0.0749756572539777,0.491669389089336,14,"low"
"298",298,"sj",1996,3,"T1",0.33742863556796,0.142549923195084,0.412086874406505,0.0486854917236542,0.480398562558772,20,"low"
"299",299,"sj",1996,4,"T1",0.438572274804975,0.155325140809012,0.368460812081905,0.0399221032135464,0.399379287819993,13,"low"
"300",300,"sj",1996,5,"T1",0.417428792973902,0,0.263456090680393,0.0399221032135464,0.22116955243584,23,"low"
"301",301,"sj",1996,6,"T1",0.323505262850467,0,0.353163361618625,0.0545277507301656,0.267886311668193,20,"low"
"302",302,"sj",1996,7,"T1",0.422922704551064,0.0750128008192524,0.395278564698596,0.0593962999025992,0.402809539371779,16,"low"
"303",303,"sj",1996,8,"T1",0.348669944032144,0.0184331797235023,0.429272898958617,0.0934761441089526,0.389905259719683,16,"low"
"304",304,"sj",1996,9,"T1",0.439168456094092,0.45463389656938,0.39169027387693,0.0642648490750327,0.390231950348563,23,"low"
"305",305,"sj",1996,10,"T1",0.423578632486545,0.0254992319508449,0.351274787529793,0.0798442064264112,0.22639660241788,14,"low"
"306",306,"sj",1996,11,"T1",0.329903198321516,0,0.443248347533267,0.0584225900685214,0.368997059791521,15,"low"
"307",307,"sj",1996,12,"T1",0.400635695376975,0,0.369216241770319,0.0808179162611706,0.402482848742899,4,"low"
"308",308,"sj",1996,13,"T1",0.29264113995182,0,0.469688385305747,0.107108081791494,0.321626919312841,5,"low"
"309",309,"sj",1996,14,"T2",0.264994423550883,0,0.340321057576592,0.0817916260952484,0.344331917671258,5,"low"
"310",310,"sj",1996,15,"T2",0.380996902870472,0.125908858166923,0.462700661018422,0.0798442064264112,0.461450506369587,11,"low"
"311",311,"sj",1996,16,"T2",0.429800594038121,0.118177163338454,0.425306893292741,0.0642648490750327,0.396765762823255,11,"low"
"312",312,"sj",1996,17,"T2",0.416113668289461,0,0.474976392860246,0.0701071080815441,0.341881737994678,7,"low"
"313",313,"sj",1996,18,"T2",0.548931692455461,0.0144137224782386,0.445703493822315,0.0331061343722757,0.368507023853918,4,"low"
"314",314,"sj",1996,19,"T2",0.199613644686253,0,0.406421152007795,0.0555014605649249,0.3025155178035,6,"low"
"315",315,"sj",1996,20,"T2",0.365652631413919,0.0555555555555556,0.39131255903272,0.0243427458621679,0.466677556351628,5,"low"
"316",316,"sj",1996,21,"T2",0.374373448604884,0.112826420890937,0.531822474071081,0.0740019474198999,0.587879777848069,2,"low"
"317",317,"sj",1996,22,"T2",0.346360010445619,0.174244751664106,0.635316336095766,0.0993184031161456,0.679679843191244,4,"low"
"318",318,"sj",1996,23,"T2",0.352213659136923,0.35089605734767,0.610576015056112,0.0486854917236542,0.649297615162773,2,"low"
"319",319,"sj",1996,24,"T2",0.342537426437081,0.0712237583205325,0.542965061380281,0.0457643622200578,0.581345965373377,4,"low"
"320",320,"sj",1996,25,"T2",0.338774686859927,0.122708653353815,0.509537299320476,0.0389483933787871,0.582489382557306,6,"low"
"321",321,"sj",1996,26,"T2",0.424560086748946,0.040937019969278,0.661756373868246,0.0603700097373585,0.657791571387876,6,"low"
"322",322,"sj",1996,27,"T3",0.422800263738488,0.0153865847414235,0.653824362536501,0.0418695228823835,0.628389415223176,4,"low"
"323",323,"sj",1996,28,"T3",0.351310138137417,0.0623399897593446,0.67403210571007,0.0603700097373585,0.691604050968134,6,"low"
"324",324,"sj",1996,29,"T3",0.381258827027437,0.248899129544291,0.579414542061549,0.0603700097373585,0.665795491675377,11,"low"
"325",325,"sj",1996,30,"T3",0.288071157107545,0.038120839733743,0.671388101932824,0.0662122687438699,0.620875530873278,16,"low"
"326",326,"sj",1996,31,"T3",0.412854855424089,0.106963645673323,0.629084041496847,0.0574488802337621,0.64880757922517,9,"low"
"327",327,"sj",1996,32,"T3",0.340348215440663,0.0871479774705581,0.595089707236834,0.0233690360274086,0.696831100950174,12,"low"
"328",328,"sj",1996,33,"T3",0.357506915855917,0.0509984639016897,0.663078375756869,0.0856864654336042,0.659098333880528,13,"low"
"329",329,"sj",1996,34,"T3",0.510667143472005,0.28394777265745,0.574881964063265,0.0418695228823835,0.663998693245123,27,"low"
"330",330,"sj",1996,35,"T3",0.447175372802834,0.0402969790066564,0.701983002859377,0.0817916260952484,0.652564521405836,21,"low"
"331",331,"sj",1996,36,"T3",0.32939331789903,0.0271121351766513,0.758451369226002,0.143135345666685,0.774093433519722,19,"low"
"332",332,"sj",1996,37,"T3",0.386401005892694,0.162083973374296,0.683097261574431,0.0301850048686793,0.715125775893033,17,"low"
"333",333,"sj",1996,38,"T3",0.315364534328415,0.62352790578597,0.640793201138462,0.0321324245375164,0.765109441357016,24,"low"
"334",334,"sj",1996,39,"T3",0.328110937226532,0.151356886840758,0.751463644938677,0.0360272638751906,0.786671022542938,27,"low"
"335",335,"sj",1996,40,"T4",0.318598073957265,0.0706093189964158,0.711614730923955,0.0506329113924914,0.663835347924966,30,"low"
"336",336,"sj",1996,41,"T4",0.316386918605744,0.0721454173067076,0.70424929179242,0.0808179162611706,0.71185886964997,29,"low"
"337",337,"sj",1996,42,"T4",0.444012348744754,0.0118279569892473,0.683286118930437,0.0555014605649249,0.659751715126853,25,"low"
"338",338,"sj",1996,43,"T4",0.208905230236929,0.0444700460829493,0.754674220916139,0.0876338851024413,0.74485462267518,35,"low"
"339",339,"sj",1996,44,"T4",0.301153409636688,0.0411162314388121,0.610198300211909,0.049659201557732,0.620712185564555,33,"low"
"340",340,"sj",1996,45,"T4",0.23626507333187,0.132078853046595,0.599244570390907,0.0467380720548171,0.684416857235682,30,"low"
"341",341,"sj",1996,46,"T4",0.252012443970599,0.0878648233486943,0.477242681793288,0.0301850048686793,0.567298268537353,29,"low"
"342",342,"sj",1996,47,"T4",0.243504486605051,0.1094726062468,0.507837582587642,0.0165530671861379,0.586246324737972,31,"low"
"343",343,"sj",1996,48,"T4",0.386280576657644,0.166871479774706,0.470821529706172,0.0467380720548171,0.618915387134301,29,"low"
"344",344,"sj",1996,49,"T4",0.307648135513004,0,0.397544853631638,0.0370009737099499,0.313622999025341,22,"low"
"345",345,"sj",1996,50,"T4",0.368290815338595,0,0.421907459827081,0.0954235637777897,0.289284547533958,27,"low"
"346",346,"sj",1996,51,"T4",0.443485483064536,0,0.264400377724812,0.0321324245375164,0.299248611571871,24,"low"
"347",347,"sj",1996,52,"T4",0.300509076210555,0,0.316713880937364,0.0769230769228148,0.164325383868285,26,"low"
"348",348,"sj",1997,1,"T1",0.424660875164545,0,0.666477809222528,0.068159688412707,0.532995753019492,29,"low"
"349",349,"sj",1997,2,"T1",0.488115347833765,0,0.33748819644334,0.0691333982474663,0.371773930085547,22,"low"
"350",350,"sj",1997,3,"T1",0.292774812072246,0,0.387724268211054,0.0603700097373585,0.293041489714624,33,"low"
"351",351,"sj",1997,4,"T1",0.356023783937162,0.0170250896057348,0.376770538257861,0.121713729308795,0.395459000330603,24,"low"
"352",352,"sj",1997,5,"T1",0.282025444670422,0.169098822324629,0.278375826167263,0.0321324245375164,0.363933355118203,30,"low"
"353",353,"sj",1997,6,"T1",0.293270720412503,0.137019969278034,0.348253068908337,0.0486854917236542,0.267886311668193,20,"low"
"354",354,"sj",1997,7,"T1",0.374704688370747,0.063952892985151,0.328423040578979,0.0233690360274086,0.37749101600519,17,"low"
"355",355,"sj",1997,8,"T1",0.338468801352457,0,0.390179414500103,0.0477117818888949,0.331427638030597,24,"low"
"356",356,"sj",1997,9,"T1",0.357558138442518,0,0.347497639219923,0.0555014605649249,0.253348578894566,28,"low"
"357",357,"sj",1997,10,"T1",0.569815764601477,0,0.351274787529793,0.0584225900685214,0.248121528912526,18,"low"
"358",358,"sj",1997,11,"T1",0.382986506705351,0,0.330878187000226,0.0545277507301656,0.258575628876607,13,"low"
"359",359,"sj",1997,12,"T1",0.481081853046609,0,0.322946175668481,0.0370009737099499,0.286671022548655,9,"low"
"360",360,"sj",1997,13,"T1",0.424410433762622,0,0.407932011252424,0.142161635832607,0.287161058474824,14,"low"
"361",361,"sj",1997,14,"T2",0.441817158892912,0,0.40415486307476,0.0905550146053562,0.287651094412427,11,"low"
"362",362,"sj",1997,15,"T2",0.385335833685084,0.0170250896057348,0.259112370170313,0.0701071080815441,0.203201568121861,11,"low"
"363",363,"sj",1997,16,"T2",0.376714799120956,0,0.336166194554718,0.0973709834466269,0.186867036917979,19,"low"
"364",364,"sj",1997,17,"T2",0.359049125292125,0,0.553352219001074,0.16942551119769,0.43286507677137,10,"low"
"365",365,"sj",1997,18,"T2",0.321045662168638,0.0146697388632873,0.603966005612991,0.143135345666685,0.50931068278587,8,"low"
